VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2,2025-11-01 01:16:46,2025-11-01 01:36:46,2,10.83,1,N,132,72,1,42.9,1.0,0.5,0.0,0.0,1.0,47.15,0.0,1.75,0.0
1,2025-11-01 01:22:00,2025-11-01 01:33:27,1,4.7,1,N,132,216,2,20.5,1.0,0.5,0.0,0.0,1.0,23.0,0.0,0.0,0.0
2,2025-11-01 01:36:37,2025-11-01 01:36:44,1,0.05,5,N,260,260,1,59.34,0.0,0.0,12.07,0.0,1.0,72.41,0.0,0.0,0.0
2,2025-11-01 01:49:35,2025-11-01 02:09:38,1,8.33,1,N,138,198,1,34.5,6.0,0.5,8.4,0.0,1.0,52.15,0.0,1.75,0.0
7,2025-11-01 01:55:39,2025-11-01 01:55:39,1,28.95,2,N,132,13,1,70.0,0.0,0.5,16.54,6.94,1.0,99.23,2.5,1.75,0.0
2,2025-11-01 01:07:08,2025-11-01 01:31:44,1,3.31,1,N,142,234,1,22.6,1.0,0.5,5.0,0.0,1.0,33.35,2.5,0.0,0.75
2,2025-11-01 01:34:34,2025-11-01 02:00:16,1,5.07,1,N,90,166,1,27.5,1.0,0.5,1.0,0.0,1.0,34.25,2.5,0.0,0.75
2,2025-11-01 01:22:17,2025-11-01 01:54:43,1,3.27,1,N,141,79,1,27.5,1.0,0.5,6.65,0.0,1.0,39.9,2.5,0.0,0.75
2,2025-11-01 01:55:45,2025-11-01 02:23:10,2,3.0,1,N,79,114,1,24.0,1.0,0.5,5.95,0.0,1.0,35.7,2.5,0.0,0.75
2,2025-11-01 01:03:29,2025-11-01 01:18:22,1,2.37,1,N,263,142,1,16.3,1.0,0.5,2.5,0.0,1.0,24.55,2.5,0.0,0.75
2,2025-11-01 01:05:32,2025-11-01 01:17:06,2,0.8,1,N,107,90,1,10.7,1.0,0.5,2.0,0.0,1.0,18.45,2.5,0.0,0.75
2,2025-11-01 01:20:00,2025-11-01 01:38:29,2,2.43,1,N,90,142,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-11-01 01:47:32,2025-11-01 02:07:14,3,2.55,1,N,230,79,1,18.4,1.0,0.5,0.0,0.0,1.0,24.15,2.5,0.0,0.75
2,2025-11-01 01:44:08,2025-11-01 01:52:15,2,0.92,1,N,170,170,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75
2,2025-11-01 01:54:31,2025-11-01 02:07:08,2,2.62,1,N,170,263,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75
2,2025-11-01 01:00:32,2025-11-01 01:19:51,1,1.92,1,N,246,107,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75
2,2025-11-01 01:48:27,2025-11-01 01:56:33,1,0.97,1,N,163,230,2,9.3,1.0,0.5,0.0,0.0,1.0,15.05,2.5,0.0,0.75
1,2025-11-01 01:52:31,2025-11-01 02:06:42,1,2.1,1,N,79,249,1,14.9,4.25,0.5,0.0,0.0,1.0,20.65,2.5,0.0,0.75
2,2025-11-01 01:48:25,2025-11-01 02:14:20,1,7.59,1,N,234,247,1,35.2,1.0,0.5,0.0,0.0,1.0,40.95,2.5,0.0,0.75
2,2025-11-01 01:55:21,2025-11-01 02:01:36,1,0.99,1,N,114,113,1,7.9,1.0,0.5,3.0,0.0,1.0,16.65,2.5,0.0,0.75
2,2025-11-01 01:31:16,2025-11-01 02:00:34,1,3.92,1,N,158,141,1,26.1,1.0,0.5,6.37,0.0,1.0,38.22,2.5,0.0,0.75
2,2025-11-01 01:33:53,2025-11-01 01:43:04,2,1.45,1,N,141,163,1,10.7,1.0,0.5,3.29,0.0,1.0,19.74,2.5,0.0,0.75
2,2025-11-01 01:39:57,2025-11-01 02:10:29,1,1.9,1,N,34,49,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-11-01 01:12:45,2025-11-01 01:24:28,1,1.82,1,N,142,263,1,13.5,1.0,0.5,1.0,0.0,1.0,19.5,2.5,0.0,0.0
2,2025-11-01 01:33:09,2025-11-01 01:59:34,1,4.29,1,N,107,263,1,24.7,1.0,0.5,3.04,0.0,1.0,33.49,2.5,0.0,0.75
2,2025-11-01 01:49:28,2025-11-01 02:14:51,4,7.48,5,N,138,230,1,55.0,5.0,0.0,14.24,6.94,1.0,87.18,2.5,1.75,0.75
2,2025-11-01 01:29:49,2025-11-01 02:12:33,1,17.02,2,N,132,48,1,70.0,0.0,0.5,17.73,13.88,1.0,108.11,2.5,1.75,0.75
2,2025-11-01 01:02:34,2025-11-01 01:10:22,1,2.06,1,N,161,236,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75
2,2025-11-01 01:18:21,2025-11-01 01:32:31,1,2.14,1,N,237,48,1,14.2,1.0,0.5,0.0,0.0,1.0,19.95,2.5,0.0,0.75
2,2025-11-01 01:16:00,2025-11-01 01:42:28,1,10.0,1,N,132,56,1,45.0,1.0,0.5,9.5,0.0,1.0,58.75,0.0,1.75,0.0
2,2025-11-01 01:28:45,2025-11-01 01:51:39,1,8.07,5,N,138,48,1,55.0,5.0,0.0,14.24,6.94,1.0,87.18,2.5,1.75,0.75
2,2025-11-01 01:58:19,2025-11-01 02:25:24,1,14.8,1,N,138,265,2,56.9,6.0,0.5,0.0,0.0,1.0,66.15,0.0,1.75,0.0
2,2025-11-01 01:09:49,2025-11-01 01:15:38,4,0.93,1,N,4,107,1,7.2,1.0,0.5,1.5,0.0,1.0,14.45,2.5,0.0,0.75
2,2025-11-01 01:02:13,2025-11-01 01:49:01,3,26.32,5,N,132,231,1,97.0,0.0,0.0,15.5,6.94,1.0,125.44,2.5,1.75,0.75
2,2025-11-01 01:08:01,2025-11-01 01:24:59,2,1.5,1,N,4,234,1,15.6,1.0,0.5,1.0,0.0,1.0,22.35,2.5,0.0,0.75
2,2025-11-01 01:14:03,2025-11-01 01:30:15,0,2.76,1,N,107,140,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-11-01 01:45:58,2025-11-01 02:01:52,1,1.91,1,N,230,233,1,15.6,1.0,0.5,1.0,0.0,1.0,22.35,2.5,0.0,0.75
2,2025-11-01 01:06:31,2025-11-01 01:29:52,1,5.32,1,N,87,229,1,28.9,1.0,0.5,6.93,0.0,1.0,41.58,2.5,0.0,0.75
2,2025-11-01 01:50:25,2025-11-01 01:57:06,1,1.03,1,N,230,229,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75
2,2025-11-01 01:56:06,2025-11-01 02:14:54,2,1.97,1,N,79,90,4,-17.0,-1.0,-0.5,0.0,0.0,-1.0,-22.75,-2.5,0.0,-0.75
2,2025-11-01 01:56:06,2025-11-01 02:14:54,2,1.97,1,N,79,90,4,17.0,1.0,0.5,0.0,0.0,1.0,22.75,2.5,0.0,0.75
2,2025-11-01 01:45:51,2025-11-01 01:48:53,1,1.01,1,N,170,229,1,6.5,1.0,0.5,0.61,0.0,1.0,12.86,2.5,0.0,0.75
2,2025-11-01 01:46:54,2025-11-01 02:19:27,2,4.97,1,N,246,25,1,31.7,1.0,0.5,9.36,0.0,1.0,46.81,2.5,0.0,0.75
2,2025-11-01 01:22:11,2025-11-01 01:31:03,1,0.97,1,N,87,231,1,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75
2,2025-11-01 01:33:52,2025-11-01 01:47:39,1,3.17,1,N,231,256,1,17.0,1.0,0.5,2.0,0.0,1.0,24.75,2.5,0.0,0.75
1,2025-11-01 01:01:55,2025-11-01 01:25:39,1,3.2,1,N,162,145,1,21.2,4.25,0.5,1.0,0.0,1.0,27.95,2.5,0.0,0.75
1,2025-11-01 01:59:25,2025-11-01 02:17:03,1,2.8,1,N,100,4,1,16.3,4.25,0.5,0.0,0.0,1.0,22.05,2.5,0.0,0.75
2,2025-11-01 01:09:13,2025-11-01 01:37:00,1,1.49,1,N,68,79,1,22.6,1.0,0.5,7.09,0.0,1.0,35.44,2.5,0.0,0.75
2,2025-11-01 01:13:54,2025-11-01 01:43:18,2,5.62,1,N,113,74,1,31.7,1.0,0.5,3.5,0.0,1.0,40.95,2.5,0.0,0.75
2,2025-11-01 01:01:18,2025-11-01 01:13:44,2,1.59,1,N,164,229,1,12.8,1.0,0.5,2.0,0.0,1.0,20.55,2.5,0.0,0.75
2,2025-11-01 01:10:08,2025-11-01 01:22:50,3,1.94,5,N,79,229,1,30.0,0.0,0.0,6.85,0.0,1.0,41.1,2.5,0.0,0.75
2,2025-11-01 01:48:11,2025-11-01 01:55:25,2,1.06,1,N,107,170,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75
7,2025-11-01 01:00:22,2025-11-01 01:00:22,1,0.48,1,N,170,170,1,8.6,0.0,0.5,0.0,0.0,1.0,14.35,2.5,0.0,0.75
7,2025-11-01 01:21:58,2025-11-01 01:21:58,2,1.69,1,N,137,229,1,12.8,0.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75
7,2025-11-01 01:40:23,2025-11-01 01:40:23,1,1.82,1,N,229,262,1,11.4,0.0,0.5,2.0,0.0,1.0,19.15,2.5,0.0,0.75
1,2025-11-01 01:15:31,2025-11-01 01:53:46,1,14.9,4,N,132,265,1,94.7,2.75,0.5,0.05,0.0,1.0,99.0,0.0,1.75,0.0
2,2025-11-01 01:18:00,2025-11-01 01:39:19,2,4.47,1,N,230,166,1,24.0,1.0,0.5,5.95,0.0,1.0,35.7,2.5,0.0,0.75
2,2025-11-01 01:52:37,2025-11-01 02:10:32,1,3.36,1,N,79,236,1,19.8,1.0,0.5,5.11,0.0,1.0,30.66,2.5,0.0,0.75
2,2025-11-01 01:13:45,2025-11-01 01:31:56,1,4.7,1,N,132,130,2,26.1,1.0,0.5,0.0,0.0,1.0,30.35,0.0,1.75,0.0
2,2025-11-01 01:54:02,2025-11-01 02:01:21,1,2.06,5,N,75,239,1,83.0,0.0,0.0,12.98,0.0,1.0,99.48,2.5,0.0,0.0
2,2025-11-01 01:51:58,2025-11-01 02:00:12,1,0.66,1,N,230,100,1,8.6,1.0,0.5,1.0,0.0,1.0,15.35,2.5,0.0,0.75
2,2025-11-01 01:14:47,2025-11-01 01:19:25,1,0.71,1,N,231,231,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75
1,2025-11-01 01:41:03,2025-11-01 02:12:29,1,5.3,1,N,186,7,1,31.0,4.25,0.5,7.35,0.0,1.0,44.1,2.5,0.0,0.75
2,2025-11-01 01:00:15,2025-11-01 01:26:22,1,6.1,1,N,141,87,1,31.0,1.0,0.5,7.35,0.0,1.0,44.1,2.5,0.0,0.75
2,2025-11-01 01:30:25,2025-11-01 01:55:59,1,3.31,1,N,87,164,1,24.0,1.0,0.5,5.95,0.0,1.0,35.7,2.5,0.0,0.75
2,2025-11-01 01:26:52,2025-11-01 01:45:48,1,7.6,1,N,132,98,1,32.4,1.0,0.5,5.0,0.0,1.0,41.65,0.0,1.75,0.0
2,2025-11-01 01:14:00,2025-11-01 01:20:30,5,0.78,1,N,148,79,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75
2,2025-11-01 01:48:41,2025-11-01 01:58:50,1,0.88,1,N,107,186,1,10.0,1.0,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75
2,2025-11-01 01:50:18,2025-11-01 01:52:44,1,0.42,1,N,37,37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-11-01 01:13:26,2025-11-01 01:23:31,2,1.82,1,N,229,50,1,11.4,1.0,0.5,2.57,0.0,1.0,19.72,2.5,0.0,0.75
1,2025-11-01 01:10:23,2025-11-01 01:19:56,1,1.4,1,N,79,170,1,9.3,4.25,0.5,3.0,0.0,1.0,18.05,2.5,0.0,0.75
1,2025-11-01 01:38:19,2025-11-01 01:52:25,1,3.4,1,N,107,142,1,15.6,4.25,0.5,4.25,0.0,1.0,25.6,2.5,0.0,0.75
2,2025-11-01 01:43:10,2025-11-01 02:15:21,1,2.42,1,N,148,234,1,26.8,1.0,0.5,6.51,0.0,1.0,39.06,2.5,0.0,0.75
2,2025-11-01 01:29:24,2025-11-01 01:32:56,1,0.9,1,N,237,141,2,5.8,1.0,0.5,0.0,0.0,1.0,11.55,2.5,0.0,0.75
2,2025-11-01 01:50:19,2025-11-01 01:54:57,1,0.93,1,N,246,48,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75
2,2025-11-01 01:58:43,2025-11-01 02:18:29,1,4.45,1,N,48,7,1,22.6,1.0,0.5,5.67,0.0,1.0,34.02,2.5,0.0,0.75
2,2025-11-01 01:19:28,2025-11-01 01:32:47,3,0.7,1,N,186,170,1,12.1,1.0,0.5,0.71,0.0,1.0,18.56,2.5,0.0,0.75
2,2025-11-01 01:36:46,2025-11-01 01:45:38,4,0.93,1,N,164,68,1,9.3,1.0,0.5,2.0,0.0,1.0,17.05,2.5,0.0,0.75
2,2025-11-01 01:57:34,2025-11-01 02:04:52,2,1.07,1,N,90,234,1,8.6,1.0,0.5,15.07,0.0,1.0,29.42,2.5,0.0,0.75
2,2025-11-01 01:20:02,2025-11-01 01:39:45,1,1.95,1,N,79,90,1,17.7,1.0,0.5,2.34,0.0,1.0,25.79,2.5,0.0,0.75
2,2025-11-01 01:26:03,2025-11-01 01:30:39,1,0.85,1,N,229,141,1,6.5,1.0,0.5,0.0,0.0,1.0,12.25,2.5,0.0,0.75
2,2025-11-01 01:15:01,2025-11-01 01:37:30,1,7.42,5,N,138,48,4,-87.0,-5.0,0.0,0.0,-6.94,-1.0,-104.94,-2.5,-1.75,-0.75
2,2025-11-01 01:15:01,2025-11-01 01:37:30,1,7.42,5,N,138,100,4,87.0,5.0,0.0,0.0,6.94,1.0,104.94,2.5,1.75,0.75
2,2025-11-01 01:40:52,2025-11-01 02:12:22,2,6.18,1,N,100,255,1,35.9,1.0,0.5,9.72,6.94,1.0,58.31,2.5,0.0,0.75
2,2025-11-01 01:49:21,2025-11-01 01:51:22,1,0.54,1,N,142,142,2,4.4,1.0,0.5,0.0,0.0,1.0,10.15,2.5,0.0,0.75
1,2025-11-01 01:21:00,2025-11-01 01:29:46,1,1.3,1,N,231,249,1,10.0,4.25,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75
2,2025-11-01 01:28:17,2025-11-01 01:42:50,2,2.2,1,N,48,249,1,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75
2,2025-11-01 01:45:04,2025-11-01 02:03:52,4,2.26,1,N,249,87,1,17.7,1.0,0.5,1.0,0.0,1.0,24.45,2.5,0.0,0.75
2,2025-11-01 01:24:22,2025-11-01 01:50:09,1,2.87,1,N,234,209,1,22.6,1.0,0.5,5.67,0.0,1.0,34.02,2.5,0.0,0.75
2,2025-11-01 01:51:37,2025-11-01 02:15:57,1,2.67,1,N,209,107,1,21.9,1.0,0.5,5.53,0.0,1.0,33.18,2.5,0.0,0.75
1,2025-11-01 01:00:49,2025-11-01 01:06:58,1,1.7,1,N,107,229,1,10.0,4.25,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75
1,2025-11-01 01:13:18,2025-11-01 01:32:40,4,2.5,1,N,233,249,1,18.4,4.25,0.5,0.0,0.0,1.0,24.15,2.5,0.0,0.75
1,2025-11-01 01:36:21,2025-11-01 01:52:09,2,1.9,1,N,249,170,1,15.6,4.25,0.5,0.0,0.0,1.0,21.35,2.5,0.0,0.75
2,2025-11-01 01:05:30,2025-11-01 01:26:48,2,1.43,1,N,249,107,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-11-01 01:27:35,2025-11-01 01:39:20,1,1.74,1,N,107,229,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75
2,2025-11-01 01:41:12,2025-11-01 02:06:37,1,3.2,1,N,229,249,1,22.6,1.0,0.5,0.0,0.0,1.0,28.35,2.5,0.0,0.75
2,2025-11-01 01:37:35,2025-11-01 01:43:33,1,1.59,1,N,233,237,1,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75
2,2025-11-01 01:50:24,2025-11-01 02:11:46,2,4.0,1,N,114,143,1,22.6,1.0,0.5,2.0,0.0,1.0,30.35,2.5,0.0,0.75
2,2025-11-01 01:40:42,2025-11-01 01:52:24,1,1.6,1,N,234,249,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75
2,2025-11-01 01:12:15,2025-11-01 01:37:55,1,11.81,4,N,132,265,1,71.6,1.0,0.5,18.52,0.0,1.0,94.37,0.0,1.75,0.0
2,2025-11-01 01:07:05,2025-11-01 01:44:02,1,11.73,1,N,132,62,1,52.0,1.0,0.5,0.0,0.0,1.0,56.25,0.0,1.75,0.0
2,2025-11-01 01:23:52,2025-11-01 01:43:22,1,2.26,1,N,48,249,1,18.4,1.0,0.5,3.0,0.0,1.0,27.15,2.5,0.0,0.75
2,2025-11-01 01:44:33,2025-11-01 01:54:21,1,0.52,1,N,249,249,1,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75
2,2025-11-01 01:00:23,2025-11-01 01:07:56,4,0.73,1,N,186,90,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75
2,2025-11-01 01:13:44,2025-11-01 01:38:19,2,11.75,4,N,132,265,1,68.8,1.0,0.5,14.61,0.0,1.0,87.66,0.0,1.75,0.0
2,2025-11-01 01:41:37,2025-11-01 01:49:24,1,3.78,1,N,132,216,2,16.3,1.0,0.5,0.0,0.0,1.0,20.55,0.0,1.75,0.0
2,2025-11-01 01:03:44,2025-11-01 01:05:32,2,0.22,1,N,170,170,1,4.4,1.0,0.5,2.0,0.0,1.0,12.15,2.5,0.0,0.75
2,2025-11-01 01:13:16,2025-11-01 01:18:05,2,0.9,1,N,137,170,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75
2,2025-11-01 01:11:19,2025-11-01 01:18:50,1,0.58,1,N,234,107,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75
2,2025-11-01 01:21:41,2025-11-01 01:41:35,1,3.55,1,N,107,262,1,21.2,1.0,0.5,3.0,0.0,1.0,29.95,2.5,0.0,0.75
2,2025-11-01 01:44:15,2025-11-01 02:27:42,1,13.6,1,N,230,225,1,60.4,1.0,0.5,14.62,6.94,1.0,87.71,2.5,0.0,0.75
2,2025-11-01 01:00:54,2025-11-01 01:45:53,2,12.11,1,N,132,80,1,56.9,1.0,0.5,11.88,0.0,1.0,73.03,0.0,1.75,0.0
2,2025-11-01 01:57:21,2025-11-01 01:57:32,4,0.01,5,N,42,42,1,115.55,0.0,0.0,23.31,0.0,1.0,139.86,0.0,0.0,0.0
2,2025-11-01 01:07:00,2025-11-01 01:19:56,2,1.31,1,N,48,143,1,12.8,1.0,0.5,1.0,0.0,1.0,19.55,2.5,0.0,0.75
2,2025-11-01 01:34:27,2025-11-01 01:45:24,1,0.89,1,N,79,79,1,10.7,1.0,0.5,3.29,0.0,1.0,19.74,2.5,0.0,0.75
2,2025-11-01 01:47:20,2025-11-01 02:02:38,2,1.82,1,N,79,90,1,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75
1,2025-11-01 01:22:01,2025-11-01 01:33:48,1,0.7,1,N,234,113,1,11.4,4.25,0.5,0.0,0.0,1.0,17.15,2.5,0.0,0.75
1,2025-11-01 01:35:27,2025-11-01 02:00:33,1,4.7,1,N,113,239,1,26.8,4.25,0.5,3.0,0.0,1.0,35.55,2.5,0.0,0.75
2,2025-11-01 01:23:19,2025-11-01 01:48:44,1,6.73,1,N,148,262,1,35.2,1.0,0.5,4.0,0.0,1.0,44.95,2.5,0.0,0.75
2,2025-11-01 01:02:10,2025-11-01 01:19:28,3,1.34,1,N,79,114,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
2,2025-11-01 01:22:58,2025-11-01 01:37:13,1,2.3,1,N,114,246,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
2,2025-11-01 01:41:10,2025-11-01 02:17:29,2,7.83,1,N,246,36,1,40.1,1.0,0.5,10.56,6.94,1.0,63.35,2.5,0.0,0.75
2,2025-11-01 01:05:24,2025-11-01 01:38:09,1,4.57,1,N,249,140,1,31.0,1.0,0.5,4.0,0.0,1.0,40.75,2.5,0.0,0.75
2,2025-11-01 01:14:57,2025-11-01 01:48:06,2,5.35,1,N,249,166,1,32.4,1.0,0.5,7.63,0.0,1.0,45.78,2.5,0.0,0.75
2,2025-11-01 01:44:48,2025-11-01 01:58:24,1,9.44,1,N,138,250,2,35.9,6.0,0.5,0.0,6.94,1.0,52.09,0.0,1.75,0.0
2,2025-11-01 01:46:50,2025-11-01 02:03:14,1,1.54,5,N,164,79,1,30.0,0.0,0.0,6.85,0.0,1.0,41.1,2.5,0.0,0.75
2,2025-11-01 01:52:54,2025-11-01 02:04:27,1,6.92,1,N,215,138,2,28.2,6.0,0.5,0.0,0.0,1.0,38.2,2.5,0.0,0.0
1,2025-11-01 01:08:07,2025-11-01 01:19:04,1,2.6,1,N,137,140,1,12.8,4.25,0.5,4.65,0.0,1.0,23.2,2.5,0.0,0.75
1,2025-11-01 01:23:06,2025-11-01 01:25:50,1,0.4,1,N,141,263,1,5.1,3.5,0.5,2.55,0.0,1.0,12.65,2.5,0.0,0.0
2,2025-11-01 01:32:29,2025-11-01 01:47:05,1,1.45,1,N,68,164,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75
2,2025-11-01 01:00:42,2025-11-01 01:11:47,4,1.38,1,N,79,164,1,11.4,1.0,0.5,5.0,0.0,1.0,22.15,2.5,0.0,0.75
2,2025-11-01 01:05:23,2025-11-01 01:20:46,1,1.78,1,N,100,68,1,14.9,1.0,0.5,1.0,0.0,1.0,21.65,2.5,0.0,0.75
2,2025-11-01 01:22:48,2025-11-01 01:41:21,1,2.37,1,N,68,48,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-11-01 01:43:00,2025-11-01 01:53:49,1,2.57,1,N,48,238,1,13.5,1.0,0.5,4.81,0.0,1.0,24.06,2.5,0.0,0.75
2,2025-11-01 01:44:31,2025-11-01 02:20:57,1,28.29,1,N,132,33,1,103.1,1.0,0.5,10.0,0.0,1.0,117.35,0.0,1.75,0.0
2,2025-11-01 01:35:13,2025-11-01 01:45:46,1,1.59,1,N,107,246,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75
2,2025-11-01 01:49:19,2025-11-01 01:55:49,1,1.0,1,N,68,234,1,7.9,1.0,0.5,0.11,0.0,1.0,13.76,2.5,0.0,0.75
2,2025-11-01 01:15:32,2025-11-01 01:28:39,2,2.0,1,N,164,48,1,13.5,1.0,0.5,2.0,0.0,1.0,21.25,2.5,0.0,0.75
2,2025-11-01 01:31:57,2025-11-01 01:32:03,3,0.0,5,N,100,100,1,65.0,0.0,0.0,15.24,6.94,1.0,91.43,2.5,0.0,0.75
2,2025-11-01 01:44:36,2025-11-01 02:09:12,2,3.29,1,N,230,231,1,23.3,1.0,0.5,8.71,0.0,1.0,37.76,2.5,0.0,0.75
2,2025-11-01 01:13:17,2025-11-01 01:27:42,1,3.6,1,N,107,112,1,17.7,1.0,0.5,6.08,6.94,1.0,36.47,2.5,0.0,0.75
2,2025-11-01 01:34:55,2025-11-01 01:43:14,1,0.95,1,N,137,164,1,9.3,1.0,0.5,0.0,0.0,1.0,15.05,2.5,0.0,0.75
2,2025-11-01 01:47:10,2025-11-01 02:05:45,1,4.54,1,N,170,74,1,20.5,1.0,0.5,2.0,0.0,1.0,28.25,2.5,0.0,0.75
2,2025-11-01 01:00:52,2025-11-01 01:05:37,1,0.49,1,N,230,48,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75
2,2025-11-01 01:17:17,2025-11-01 01:28:19,2,2.47,1,N,161,236,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75
2,2025-11-01 01:30:39,2025-11-01 01:34:39,2,1.06,1,N,263,74,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
2,2025-11-01 01:40:30,2025-11-01 01:42:44,2,0.44,1,N,263,141,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,0.0
2,2025-11-01 01:55:34,2025-11-01 01:55:39,2,0.0,5,N,202,202,1,83.44,0.0,0.0,8.0,0.0,1.0,92.44,0.0,0.0,0.0
2,2025-11-01 01:11:20,2025-11-01 01:29:11,2,3.05,1,N,230,262,1,18.4,1.0,0.5,4.83,0.0,1.0,28.98,2.5,0.0,0.75
2,2025-11-01 01:30:59,2025-11-01 01:52:45,2,6.1,1,N,262,116,1,28.9,1.0,0.5,1.0,0.0,1.0,34.9,2.5,0.0,0.0
2,2025-11-01 01:18:33,2025-11-01 01:31:09,1,0.85,1,N,107,114,1,11.4,1.0,0.5,0.0,0.0,1.0,17.15,2.5,0.0,0.75
2,2025-11-01 01:33:14,2025-11-01 02:13:46,0,5.33,1,N,114,236,1,37.3,1.0,0.5,7.0,0.0,1.0,50.05,2.5,0.0,0.75
2,2025-11-01 01:04:28,2025-11-01 01:49:21,1,12.11,1,N,141,181,1,57.6,1.0,0.5,14.06,6.94,1.0,84.35,2.5,0.0,0.75
2,2025-11-01 01:05:38,2025-11-01 01:35:48,1,3.34,1,N,170,148,1,26.8,1.0,0.5,6.51,0.0,1.0,39.06,2.5,0.0,0.75
2,2025-11-01 01:37:00,2025-11-01 01:53:25,2,2.42,1,N,148,68,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75
2,2025-11-01 01:58:46,2025-11-01 02:26:36,1,4.32,1,N,246,65,1,28.2,1.0,0.5,1.0,0.0,1.0,34.95,2.5,0.0,0.75
2,2025-11-01 01:10:38,2025-11-01 01:29:22,1,4.78,1,N,230,41,1,22.6,1.0,0.5,5.67,0.0,1.0,34.02,2.5,0.0,0.75
2,2025-11-01 01:41:23,2025-11-01 02:10:48,2,12.33,1,N,107,121,1,51.3,1.0,0.5,10.0,6.94,1.0,73.99,2.5,0.0,0.75
2,2025-11-01 01:23:29,2025-11-01 01:48:55,1,4.07,1,N,164,87,1,24.0,1.0,0.5,5.95,0.0,1.0,35.7,2.5,0.0,0.75
2,2025-11-01 01:19:45,2025-11-01 01:29:56,1,5.37,5,N,170,160,1,42.0,0.0,0.0,9.99,6.94,1.0,59.93,0.0,0.0,0.0
2,2025-11-01 01:08:35,2025-11-01 01:32:11,1,7.42,5,N,138,230,1,65.0,5.0,0.0,16.24,6.94,1.0,99.18,2.5,1.75,0.75
2,2025-11-01 01:50:21,2025-11-01 02:05:34,1,2.02,5,N,230,265,1,50.0,0.0,0.0,5.0,14.06,1.0,70.81,0.0,0.0,0.75
2,2025-11-01 01:06:29,2025-11-01 01:41:53,1,6.07,1,N,48,88,1,37.3,1.0,0.5,8.61,0.0,1.0,51.66,2.5,0.0,0.75
2,2025-11-01 01:43:15,2025-11-01 01:47:49,1,0.66,1,N,88,87,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75
